"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","학교특성","분교여부","설립유형","주야구분","개교기념일","설립일","법정동코드","주소내역","상세주소내역","우편번호","학교도로명 우편번호","학교도로명 주소","학교도로명 상세주소","위도","경도","전화번호","팩스번호","홈페이지 주소","남녀공학 구분","폐교여부","폐교일자","휴교여부"
"경기도교육청","경기도교육청","경기도 용인시 기흥구","S090005656","보라고등학교","04","공립","일반고등학교","N","단설","주간","20090301","20090301","4146310500","경기도 용인시 기흥구 보라동","605번지.","446904","17081","경기도 용인시 기흥구 한보라1로43번길 7","(보라동, 보라고등학교)","37.2513734","127.1105291","031-8005-8780","031-8005-8783","http://bora-h.goeyi.kr/","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 용인시 기흥구","S090005658","초당고등학교","04","공립","일반고등학교","N","단설","주간","20090301","20090301","4146311600","경기도 용인시 기흥구 중동","1040.","446916","17013","경기도 용인시 기흥구 동백중앙로 21","(중동, 초당고등학교)","37.258726","127.163176","031-547-9100","031-547-9113","http://chodang-h.goeyi.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 성남시 수정구","S090005659","복정고등학교","04","공립","일반고등학교","N","단설","주간","20100301","20100301","4113110700","경기도 성남시 수정구 복정동","144-1번지.","461829","13114","경기도 성남시 수정구 복정안골로 35",", 복정고등학교 (복정동)","37.4","127.1","031-720-1707","031-755-0705","https://bokjeong-h.goesn.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 용인시 처인구","S090005660","포곡고등학교","04","공립","일반고등학교","N","단설","주간","20090506","20090301","4146125000","경기도 용인시 처인구 포곡읍","88-2.","17027","17027","경기도 용인시 처인구 포곡읍 포곡로210번길 26","(포곡읍)","37.272691","127.227647","031-329-3710","031-321-0692","http://pogok-h.goeyi.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 화성시","S090005663","향남고등학교","04","공립","일반고등학교","N","단설","주간","20090506","20090301","4159025939","경기도 화성시 향남읍","행정리 488.","445920","18600","경기도 화성시 향남읍 행정동로 49","(향남읍)","37.128814","126.926189","031-8059-9256","031-8059-1091","https://hyangnam-h.goehs.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 용인시 기흥구","S090005664","청덕고등학교","04","공립","일반고등학교","N","단설","주간","20090301","20090301","4146311400","경기도 용인시 기흥구 청덕동","524번지.","446915","16914","경기도 용인시 기흥구 구성1로 21",", 청덕고등학교 (청덕동)","37.2924","127.14383","031-546-2500","031-546-2609","https://cheongdeok-h.goeyi.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 시흥시","S090005665","시흥능곡고등학교","04","공립","일반고등학교","N","단설","주간","20090301","20090301","4139011800","",".","","14994","경기도 시흥시 승지로 107",", 시흥능곡고등학교 (능곡동)","37.37391","126.812147","031-8084-8109","031-312-8208","http://www.shng.hs.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 시흥시","S090005666","시흥매화고등학교","04","공립","일반고등학교","N","단설","주간","20090301","20090301","4139010800","경기도 시흥시 매화동","196번지.","429817","14941","경기도 시흥시 매화로 35","(매화동, 시흥매화고등학교)","37.4160587","126.8158993","031-365-8300","031-314-0672","http://www.mh.hs.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 의정부시","S090005667","발곡고등학교","04","공립","일반고등학교","N","단설","주간","20100301","20100301","4115010400","경기도 의정부시 신곡동","248-36.","11795","11795","경기도 의정부시 동일로454번길 150","(신곡동,발곡고등학교)","37.7284336","127.0676912","031-828-1500","031-842-6328","https://balgok-h.goeujb.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 시흥시","S090005668","신천고등학교","04","공립","일반고등학교","N","단설","주간","20100301","20100301","4139010200","경기도 시흥시 신천동","534-2.","429020","14953","경기도 시흥시 포도원로 50","(신천동)","37.4351486","126.7784736","070-7871-5800","031-435-1873","http://www.sch.hs.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 안산시 단원구","S090005669","선부고등학교","04","공립","일반고등학교","N","단설","주간","20090301","20090301","4127310900","경기 안산시 단원구 선부동","35.","425826","15224","경기도 안산시 단원구 지곡로 138",", 선부고등학교 (선부동)","37.3411121","126.7940765","031-495-2444","031-495-2447","https://seonbu-h.goeas.kr/seonbu-h/main.do","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 남양주시","S090005670","오남고등학교","04","공립","일반고등학교","N","단설","주간","20090605","20090102","4136026221","경기도 남양주시 오남읍 양지리","80-4번지.","472881","12036","경기도 남양주시 오남읍 진건오남로 784-27",", 오남고등학교 (오남읍)","37.698436","127.20661","031-570-3300","031-529-0466","http://onam-h.goegn.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 의왕시","S090005671","의왕고등학교","04","공립","자율고등학교","N","단설","주간","20090301","20090301","4143010300","경기도 의왕시 삼동","268.","437815","16103","경기도 의왕시 덕영대로 115","(삼동,의왕고등학교)","37.3226389","126.9585533","031-462-9771-2","031-462-3700","http://uiwanggo.goegu.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 평택시","S090005672","이충고등학교","04","공립","일반고등학교","N","단설","주간","20090301","20090301","4122010900","경기도 평택시 이충동","657.","459030","17735","경기도 평택시 이충로35번길 50","(이충동,이충고등학교)","37.057153","127.064945","031-612-0600","031-612-0510","http://ichung-h.goept.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 김포시","S090005673","장기고등학교","04","공립","일반고등학교","N","단설","주간","20090301","20090301","4157010400","경기 김포시 장기동","1654.","415060","10087","경기도 김포시 김포한강2로 131","(장기동, 장기고등학교)","37.640024","126.668247","031-984-1851","031-984-1853","https://janggi-h.gpoe.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 안산시 단원구","S090005674","신길고등학교","04","공립","일반고등학교","N","단설","주간","20090605","20090301","4127310300","경기도 안산시 단원구 원곡동","185.","425130","15402","경기도 안산시 단원구 신길로 45",", 신길고등학교 (신길동)","37.3","126.8","031-599-9896","031-494-9641","https://singil-h.goeas.kr/","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 광주시","S090005675","광남고등학교","04","공립","일반고등학교","N","단설","주간","20090301","20090301","4161011100","경기도 광주시 장지동","64-1.","464070","12779","경기도 광주시 회안대로 350-32","(장지동)","37.3848357","127.2379129","031-761-8800","031-798-8619","https://gwangnam-h.goegh.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 안산시 상록구","S090005676","광덕고등학교","04","공립","일반고등학교","N","단설","주간","20100301","20100301","4127110900","경기도 안산시 상록구 월피동","236-37번지.","426853","15257","경기도 안산시 상록구 순환로 532",", 광덕고등학교 (월피동, 광덕고등학교)","37.3400007","126.8460376","031-8040-4600","031-475-0202","https://kwangdeok-h.goeas.kr/","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 용인시 기흥구","S090005677","흥덕고등학교","04","공립","일반고등학교","N","단설","주간","20100301","20100301","4146311100","경기도 용인시 기흥구 영덕동","1020번지.","446908","16952","경기도 용인시 기흥구 흥덕2로 36","(영덕동)","37.270718","127.07433","031-218-0200","031-215-8323","hd-h.goeyi.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 양주시","S090005796","덕현고등학교","04","공립","일반고등학교","N","단설","주간","20110506","20110301","4163010700","",".","","11493","경기도 양주시 고읍북로 36",", 덕현고등학교 (만송동)","37.7984112303","127.0837574197","031-850-2600","031-856-1268","https://deokhyeon-h.goedy.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 고양시 덕양구","S090005797","서정고등학교","04","공립","일반고등학교","N","단설","주간","20120605","20120102","4128112800","경기도 고양시 덕양구 행신동","1065.","412220","10491","경기도 고양시 덕양구 서정마을2로 39",", 서정고등학교 (행신동)","37.621025","126.84945","031-930-3909","031-979-5194","https://seojeong-h.goegy.kr/seojeong-h/main.do","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 광명시","S090005798","운산고등학교","04","공립","일반고등학교","N","단설","주간","20110301","20110301","4121010400","경기도 광명시 소하동","1285.","423050","14311","경기도 광명시 한내일로 17",", 운산고등학교 (소하동)","37.4543702","126.8834043","02-2610-3000","02-2610-3009","https://woonsan-h.goegm.kr/woonsan-h/main.do","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 파주시","S090005799","운정고등학교","04","공립","자율고등학교","N","단설","주간","20120605","20120102","4148011700","경기도 파주시 교하읍","목동동 68-14.","413110","10891","경기도 파주시 와석순환로 267","(목동동, 운정고등학교)","37.722761","126.736459","031-9507-334","031-8071-2353","https://unjeong-h.goepj.kr/","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 남양주시","S090005800","마석고등학교","04","공립","일반고등학교","N","단설","주간","20110504","20110301","4136025629","",".","","12187","경기도 남양주시 화도읍 녹촌로 35","(화도읍,마석고등학교)","37.6439655","127.2992935","031-590-9902","031-559-0030","http://maseok-h.goegn.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 안산시 상록구","S090005801","상록고등학교","04","공립","일반고등학교","N","단설","주간","20130301","20130104","4127110400","",".","","15546","경기도 안산시 상록구 반석로4길 34","(본오동, 상록고등학교)","37.299106","126.873986","031-364-6700","031-364-6899","https://sangrok-h.goeas.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 남양주시","S090005803","진접고등학교","04","공립","일반고등학교","N","단설","주간","20100607","20100301","4136025300","경기도 남양주시 진접읍","금곡리 1079번지.","472861","12057","경기도 남양주시 진접읍 해밀예당2로 13",", 진접고등학교 (진접읍)","37.7159335","127.1903465","031-570-0105","031-573-2384","http://jinjeop-h.goegn.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 평택시","S090005804","청북고등학교","04","공립","일반고등학교","N","단설","주간","20150504","20150130","4122025924","경기도 평택시 청북읍 옥길리",".","451832","17806","경기도 평택시 청북읍 안청로4길 55","(청북읍)","37.0224127","126.9196109","031-647-5119","031-647-5199","http://cheongbuk-h.goept.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 오산시","S090005806","세마고등학교","04","공립","일반고등학교","N","단설","주간","20100301","20100301","4137010700","경기도 오산시 금암동","626번지.","447280","18107","경기도 오산시 수목원로 559-17","(세교동, 세마고등학교)","37.180643","127.040908","031-370-5000","031-370-5004","https://sema-h.goehs.kr/","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 화성시","S090005808","능동고등학교","04","공립","일반고등학교","N","단설","주간","20100301","20100301","4159011800","경기도 화성시 능동","1086번지.","445320","18424","경기도 화성시 동탄원천로 315-26","(능동고등학교)","37.2137116","127.0573848","031-8015-3081","031-8015-3086","https://neungdong-h.goehs.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 김포시","S090005811","마송고등학교","04","공립","일반고등학교","N","단설","주간","20100301","20100301","4157025022","경기도 김포시 통진읍 마송리","219 마송택지개발사업지구내.","415865","10031","경기도 김포시 통진읍 마송1로 155","(통진읍)","37.6871962","126.5936731","031-987-6571","031-987-6784","https://masong-h.gpoe.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 의왕시","S090005815","모락고등학교","04","공립","일반고등학교","N","단설","주간","20131024","20130301","4143010500","",".","","16047","경기도 의왕시 모락로 134","(오전동,모락고등학교)","37.3699374818","126.9670057967","031-428-2250","031-477-8845","morakgo.goegu.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 광주시","S090005820","경화여자English Business고등학교","04","사립","특성화고등학교","N","단설","주간","20080301","20080301","4161010300","경기 광주시 송정동","52-1.","464901","12741","경기도 광주시 수하길11번길 43","(송정동)","37.419571","127.264219","031-799-0600","031-763-7412","https://kheb-h.goegh.kr","녀","N","","N"
"경기도교육청","경기도교육청","경기도 안성시","S090005831","경기창조고등학교","04","공립","일반고등학교","N","단설","주간","20100506","20100301","4155025029","경기도 안성시 공도읍 만정리","789번지.","456823","17560","경기도 안성시 공도읍 공도5로 37",", 경기창조고등학교 (공도읍)","37.0020952","127.1722372","031-646-2200","031-692-5706","https://ggcj-h.goean.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 성남시 분당구","S090005836","보평고등학교","04","공립","일반고등학교","N","단설","주간","20100301","20100301","4113511000","경기도 성남시 분당구 백현동","544.","463420","13527","경기도 성남시 분당구 동판교로 124","(백현동, 보평고등학교)","37.3942817","127.1176842","031-8017-0462","031-8017-0467","bopyung-h.goesn.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 성남시 분당구","S090005844","운중고등학교","04","공립","일반고등학교","N","단설","주간","20100301","20100301","4113511500","경기도 성남시 분당구 운중동","957번지.","463440","13462","경기도 성남시 분당구 운중로 95","운중고등학교","37.3928128","127.0738914","031-8017-0593","031-8017-0598","http://unjung.hs.kr/","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 남양주시","S090005898","가운고등학교","04","공립","일반고등학교","N","단설","주간","20110605","20110301","4136011200","경기도 남양주시 가운동","684.","472060","12266","경기도 남양주시 가운로2길 115","(가운동)","37.5994472","127.160699","031-567-2913","031-567-2917","http://gaun-h.goegn.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 파주시","S090005899","동패고등학교","04","공립","일반고등학교","N","단설","주간","20110301","20110301","4148011300","경기도 파주시 교하읍","운정택지개발지구 내.","413830","10903","경기도 파주시 교하로 350","(동패동, 동패고등학교)","37.7110868","126.7343859","031-956-8606","031-945-7498","dongpae-h.goepj.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 부천시 원미구","S090005900","역곡고등학교","04","공립","일반고등학교","N","단설","주간","20130506","20130301","4119210700","경기도 부천시 원미구 역곡동","200-10.","420100","14657","경기도 부천시 원미구 안곡로 322","(역곡동, 역곡고등학교)","37.4917258","126.8096089","032-340-6102","032-348-1602","https://yeokgok-h.goebc.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 성남시 분당구","S090005901","판교고등학교","04","공립","일반고등학교","N","단설","주간","20110301","20110301","4113510900","",".","","13489","경기도 성남시 분당구 동판교로 257","(삼평동)","37.4","127.1","031-8017-0841","031-8017-0848","pangyo-h.goesn.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 오산시","S090005902","세교고등학교","04","공립","일반고등학교","N","단설","주간","20120504","20120301","4137010700","경기도 오산시 금암동","487번지 .","447220","18108","경기도 오산시 수청로 112",", 세교고등학교 (금암동)","37.178144","127.0533637","031-8077-8100","031-8077-8220","https://segyo-h.goehs.kr/","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 용인시 기흥구","S090005903","서천고등학교","04","공립","일반고등학교","N","단설","주간","20130607","20130104","4146310900","경기도 용인시 기흥구 농서동","서천택지개발지구내.","446920","17110","경기도 용인시 기흥구 서천서로 126","(농서동)","37.2341055","127.0694759","031-546-7200","031-546-7208","https://seocheon-h.goeyi.kr/","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 용인시 수지구","S090005904","성복고등학교","04","공립","일반고등학교","N","단설","주간","20111002","20110115","4146510600","경기도 용인시 수지구 성복동","성복고등학교.","448831","16807","경기도 용인시 수지구 도마치로 92","(성복동, 성복고등학교)","37.323713","127.061095","031-8008-1327","031-8008-1320","https://seongbok-h.goeyi.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 고양시 일산서구","S090005905","대화고등학교","04","공립","일반고등학교","N","단설","주간","20120301","20120301","4128710400","경기도 고양시 일산서구 대화동 1~1994","대화동 1978번지.","411802","10221","경기도 고양시 일산서구 대화로 100","(대화동)","37.668681","126.732075","031-911-1963","031-911-5711","daehwa-is-h.goegy.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 이천시","S090005906","이현고등학교","04","공립","일반고등학교","N","단설","주간","20110301","20110301","4150010800","경기도 이천시 갈산동","589-7.","467070","17350","경기도 이천시 증신로 88",", 이현고등학교 (갈산동)","37.285351","127.457693","031-645-6500","031-645-6565","https://ihyeon.goeic.kr/","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 광주시","S090005908","초월고등학교","04","공립","일반고등학교","N","단설","주간","20140529","20140113","4161025321","경기도 광주시 초월읍 대쌍령리","240-9.","464862","12735","경기도 광주시 초월읍 무들로 3-25",", 초월고등학교 (초월읍)","37.3876836","127.2898183","031-737-9900","031-798-0570","https://chowol-h.goegh.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 화성시","S090005909","향일고등학교","04","공립","일반고등학교","N","단설","주간","20120301","20120301","4159025939","경기도 화성시 향남읍","행정리 439번지.","445920","18599","경기도 화성시 향남읍 행정중앙2로 28 향일고등학교","(향남읍)","37.1292484","126.9179536","031-8077-8600","031-8077-8510","https://hyangil-h.goehs.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 남양주시","S090005910","판곡고등학교","04","공립","일반고등학교","N","단설","주간","20120605","20120102","4136010100","경기도 남양주시 호평동","49-2.","472120","12142","경기도 남양주시 늘을1로 127","(호평동)","37.66279","127.242979","031-594-7161","031-515-5598","http://pangok-h.goegn.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 수원시 영통구","S090005984","광교고등학교","04","공립","일반고등학교","N","단설","주간","20120605","20120301","4111710300","경기도 수원시 영통구 이의동","896일원 광교택지개발지구내.","443270","16509","경기도 수원시 영통구 도청로89번길 11","(이의동)","37.2896339","127.0487687","031-8061-8295","031-216-0978","https://gwanggyo-h.goesw.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 수원시 팔달구","S090006514","율천고등학교","04","공립","일반고등학교","N","단설","주간","20110301","20110301","4111513800","경기도 수원시 팔달구 화서2동","720번지.","442150","16422","경기도 수원시 팔달구 일월로 50","(화서동, 율천고등학교)","37.2878187","126.9789282","031-299-3990","031-278-9529","http://yc-h.goesw.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 고양시 일산서구","S090006518","덕이고등학교","04","공립","일반고등학교","N","단설","주간","20120504","20120301","4128710500","경기도 고양시 일산서구 덕이동","381-16.","411450","10236","경기도 고양시 일산서구 하이파크1로 64","(덕이동, 덕이고등학교)","37.6956079","126.7548689","031-960-3600","031-960-3654","https://deogi-h.goegy.kr/","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 의정부시","S090006519","송양고등학교","04","공립","일반고등학교","N","단설","주간","20150301","20150301","4115010700","경기도 의정부시 낙양동","800-5 일원.","480080","11812","경기도 의정부시 송양로 6",", 송양고등학교 (낙양동)","37.752931","127.106789","031-951-8800","031-951-8889","https://syhs-h.goeujb.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 남양주시","S090006520","별내고등학교","04","공립","일반고등학교","N","단설","주간","20130301","20130301","4136011100","경기도 남양주시 별내동","1051.","472501","12108","경기도 남양주시 별내5로 36",", 별내고등학교 (별내동)","37.6514244","127.1171389","031-570-0700","031-575-9870","http://byeollae-h.goegn.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 군포시","S090006521","군포중앙고등학교","04","공립","자율고등학교","N","단설","주간","20130301","20130301","4141010300","경기도 군포시 부곡동","1094번지 부곡중앙고등학교.","435020","15881","경기도 군포시 송부로 239",", 군포중앙고등학교 (부곡동)","37.3238444","126.9371671","070-4688-3500","031-461-0925","http://gpjago.goegu.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 용인시 수지구","S090006522","상현고등학교","04","공립","일반고등학교","N","단설","주간","20120301","20120301","4146510700","경기도 용인시 수지구 상현동","1129-3.","448130","16942","경기도 용인시 수지구 법조로 222","(상현동)","37.2990525","127.0743992","031-547-7341","031-547-7309","http://sanghyun-h.goeyi.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 김포시","S090006523","솔터고등학교","04","공립","일반고등학교","N","단설","주간","20130607","20130301","4157010800","경기도 김포시 마산동 615-6",".","415901","10067","경기도 김포시 김포한강7로22번길 109","(마산동,솔터고등학교)","37.6","126.6","031-996-9644","031-996-9645","https://solteo-h.gpoe.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 용인시 수지구","S090006525","신봉고등학교","04","공립","일반고등학교","N","단설","주간","20120504","20120301","4146510500","경기도 용인시 수지구 신봉동","341-1.","449150","16808","경기도 용인시 수지구 신봉3로 45","(신봉동, 신봉고등학교)","37.327749","127.0629561","031-8019-4944","031-8019-4999","http://shinbong-h.goeyi.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 평택시","S090006539","비전고등학교","04","공립","일반고등학교","N","단설","주간","20130301","20130301","4122011800","경기도 평택시 비전동","소사벌택지개발지구내.","17853","17853","경기도 평택시 비전3로 12","비전동","37.00031","127.06202","031-610-9704","031-692-3685","http://bijeon-h.goept.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 안산시 상록구","S090006540","부곡고등학교","04","공립","일반고등학교","N","단설","주간","20131002","20130301","4127110700","경기도 안산시 상록구 부곡동","446-3.","426819","15278","경기도 안산시 상록구 시낭로 78","(부곡동)","37.33166","126.85762","031-363-0254","031-363-0299","bugok-h.goeas.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 하남시","S090006541","풍산고등학교","04","공립","일반고등학교","N","단설","주간","20120301","20120107","4145010800","경기도 하남시 덕풍동","풍산택지개발지구내.","12931","12931","경기도 하남시 덕풍서로 11","(덕풍동)","37.55081","127.200116","031-790-0900","031-796-1835","https://poongsan-h.goegh.kr/poongsan-h/main.do","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 수원시 권선구","S090006542","호매실고등학교","04","공립","일반고등학교","N","단설","주간","20120605","20111123","4111313500","경기도 수원시 권선구 호매실동","431.","16401","16401","경기도 수원시 권선구 칠보로 142-1","(호매실동)","37.2647696","126.9552465","031-547-6900","031-547-6999","https://homaesil-h.goesw.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 고양시 일산동구","S090006561","고양국제고등학교","04","공립","특수목적고등학교","N","단설","주간","20110301","20110301","4128510100","경기도 고양시 일산동구 식사동","1483.","410820","10321","경기도 고양시 일산동구 위시티4로 112","(식사동)","37.684064","126.808487","031-839-5000","82-31-962-9817","http://www.ggg.hs.kr/","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 고양시 일산동구","S090006562","저현고등학교","04","공립","일반고등학교","N","단설","주간","20110506","20110301","4128510100","경기도 고양시 일산동구 식사동 1000~9999","1552.","410821","10323","경기도 고양시 일산동구 위시티3로 37","(식사동)","37.677916","126.815846","031-960-1802","031-966-7082","http://jeohyeon-h.goegy.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 화성시","S090006577","동탄국제고등학교","04","공립","특수목적고등학교","N","단설","주간","20110301","20110301","4159012700","경기도 화성시 반송동","203.","445160","18441","경기도 화성시 동탄나루로 27",", 동탄국제고등학교 (반송동)","37.1892063474","127.0783391127","031-8015-9000","031-8015-9004","http://www.dtg.hs.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 고양시 덕양구","S090006624","고양동산고등학교","04","공립","일반고등학교","N","단설","주간","20130605","20130104","4128111200","경기도 고양시 덕양구 동산동","265-1.","412090","10597","경기도 고양시 덕양구 동세로 20","(동산동)","37.6446","126.8878","02-381-0097","02-381-9244","https://gydongsan-h.goegy.kr/","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 광명시","S090006645","광휘고등학교","04","공립","일반고등학교","N","단설","주간","20130401","20130301","4121010400","경기도 광명시 소하동","1390.","423050","14330","경기도 광명시 서원로 41",", 광휘고등학교 (소하동)","37.4291474","126.8819127","02-6310-9190","02-2135-5480","https://gwanghwi-h.goegm.kr/","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 화성시","S090006700","화성반월고등학교","04","공립","일반고등학교","N","단설","주간","20150605","20150301","4159012000","경기도 화성시 반월동",",.","445330","18396","경기도 화성시 효행로 1281-66","(반월동,화성반월고등학교)","37.224712","127.055243","031-8019-2520","031-234-2510","https://hsbanwol-h.goehs.kr/","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 오산시","S090006701","매홀고등학교","04","공립","일반고등학교","N","단설","주간","20140506","20140113","4137010800","경기도 오산시 수청동","632번지.","447290","18114","경기도 오산시 내삼미로80번길 9-10","(수청동)","37.1694575","127.06885","031-370-4350","031-378-6506","https://maehol-h.goehs.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 수원시 권선구","S090006702","수원칠보고등학교","04","공립","일반고등학교","N","단설","주간","20140605","20140113","4111313400","경기도 수원시 권선구 금곡동 300~600","389번지.","441842","16389","경기도 수원시 권선구 금곡로 127","(금곡동)","37.2749756","126.9448378","031-8007-5855","031-8065-7047","https://suwonchilbo-h.goesw.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 수원시 권선구","S090006703","곡정고등학교","04","공립","일반고등학교","N","단설","주간","20160607","20160104","4111313700","경기도 수원시 권선구 권선동 1~899",",.","441820","16662","경기도 수원시 권선구 덕영대로 1190번길 130",", 임의로 수정 (권선동, 곡정고등학교)","37.241114","127.025363","031-547-7000","031-235-7032","https://gokjeong-h.goesw.kr/index.do","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 김포시","S090006717","운양고등학교","04","공립","일반고등학교","N","단설","주간","20130607","20130301","4157010300","경기도 김포시 운양동 1325-6",".","415807","10077","경기도 김포시 김포한강11로 58","(운양동, 운양고등학교)","37.64497","126.68991","031-996-6285","031-996-6284","https://unyang-h.gpoe.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 파주시","S090006763","한민고등학교","04","사립","일반고등학교","N","단설","주간","20141015","20131015","4148035026","",".","","10955","경기도 파주시 광탄면 혜음로 765","(광탄면)","37.756947","126.857508","031-937-6600","031-937-6670","http://www.hanmin.hs.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 고양시 덕양구","S090006764","도래울고등학교","04","공립","일반고등학교","N","단설","주간","20150504","20150301","4128110500","",".","","10551","경기도 고양시 덕양구 도래울1로 67","(도내동)","37.628698","126.870506","031-968-9261","031-968-9264","http://doraeul-h.goegy.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 양주시","S090006765","옥정고등학교","04","공립","일반고등학교","N","단설","주간","20150501","20150301","4163011400","경기도 양주시 옥정동","250-7 .","482130","11468","경기도 양주시 옥정로7길 47","(옥정동, 옥정고등학교)","37.8276885877","127.0887217653","031-866-8371","031-866-0666","https://okjeong-h.goedy.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 하남시","S090006810","미사고등학교","04","공립","일반고등학교","N","단설","주간","20150506","20141231","4145010900","경기도 하남시 망월동","247-1.","465150","12911","경기도 하남시 미사강변한강로 210","(망월동, 미사고등학교)","37.570414","127.193265","031-8026-8500","031-8026-8591","https://misa-h.goegh.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 화성시","S090006811","한백고등학교","04","공립","일반고등학교","N","단설","주간","20160603","20160104","4159013100","",".","","18466","경기도 화성시 동탄순환대로26길 21","(영천동)","37.207751","127.113515","031-8055-5312","031-8055-5329","https://hanbaek-h.goehs.kr/hanbaek-h/main.do","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 화성시","S090006812","동탄중앙고등학교","04","공립","일반고등학교","N","단설","주간","20151008","20150301","4159013000","",".","","18476","경기도 화성시 동탄대로시범길 167","(청계동)","37.2012898","127.1107145","031-8077-5100","031-8077-5109","https://dtja-h.goehs.kr","남녀공학","N","","N"
